transacao_id,valor,hora,merchant_category,device_type,hist_compras_30d,tempo_conta_dias,fraude
6319,32.72,19,saude,atm,70,1439,0
6320,263.66,2,alimentacao,atm,6,1874,0
6321,19.91,2,alimentacao,mobile,20,2498,0
6322,68.18,1,vestuario,tablet,20,11,0
6323,100.78,15,alimentacao,desktop,33,149,0
6324,51.76,21,alimentacao,mobile,55,1538,0
6325,122.46,0,vestuario,desktop,0,2340,0
6326,1511.66,3,vestuario,mobile,50,2834,0
6327,78.75,11,alimentacao,mobile,32,279,0
6328,55.76,9,servicos,tablet,49,1194,0
6329,275.03,2,alimentacao,desktop,4,2340,0
6330,117.16,14,transporte,mobile,68,2863,0
6331,438.46,21,servicos,desktop,46,765,0
6332,107.89,5,vestuario,atm,20,2890,0
6333,68.49,0,vestuario,mobile,63,2419,0
6334,12.65,5,vestuario,mobile,37,721,0
6335,15.15,4,vestuario,mobile,31,2446,0
6336,11.95,11,servicos,atm,13,1732,0
6337,136.63,2,vestuario,mobile,39,2533,1
6338,20.12,8,transporte,mobile,17,2491,0
6339,358.22,2,servicos,desktop,58,606,0
6340,93.06,16,alimentacao,mobile,29,2127,0
6341,68.81,11,servicos,mobile,9,1375,0
6342,35.58,1,alimentacao,tablet,56,2280,0
6343,178.48,1,eletronicos,desktop,67,412,0
6344,37.15,11,servicos,mobile,66,783,0
6345,30.45,14,vestuario,atm,38,690,0
6346,332.68,4,alimentacao,mobile,24,2754,0
6347,132.96,7,transporte,mobile,17,1101,0
6348,69.52,14,servicos,mobile,31,707,0
6349,182.29,11,saude,mobile,8,2203,0
6350,90.91,2,eletronicos,desktop,71,1934,0
6351,137.18,9,alimentacao,mobile,19,1908,0
6352,36.65,4,transporte,mobile,62,2654,0
6353,877.82,22,eletronicos,atm,30,2715,0
6354,47.58,19,alimentacao,mobile,55,1079,0
6355,498.51,7,servicos,mobile,72,2884,0
6356,73.13,5,eletronicos,mobile,32,1656,0
6357,218.72,3,transporte,tablet,77,2666,0
6358,201.87,17,transporte,mobile,27,2071,0
6359,317.84,22,alimentacao,mobile,20,243,0
6360,35.71,6,eletronicos,tablet,57,2785,0
6361,293.89,15,eletronicos,mobile,11,1733,0
6362,686.14,5,transporte,tablet,7,1344,0
6363,67.72,22,vestuario,desktop,29,1023,0
6364,93.52,7,transporte,tablet,43,1810,0
6365,50.61,2,vestuario,mobile,37,2764,1
6366,61.49,21,servicos,atm,4,426,0
6367,591.44,22,transporte,mobile,43,673,0
6368,29.82,9,transporte,mobile,49,196,0
6369,31.93,21,servicos,desktop,22,592,0
6370,529.53,5,transporte,mobile,45,65,0
6371,178.93,6,transporte,mobile,28,632,0
6372,927.42,12,servicos,desktop,4,1430,0
6373,54.85,14,vestuario,mobile,59,2483,0
6374,103.43,9,saude,mobile,33,1637,0
6375,43.52,19,eletronicos,mobile,78,676,0
6376,105.39,18,eletronicos,mobile,15,259,0
6377,12.79,2,alimentacao,desktop,0,2659,0
6378,191.22,23,alimentacao,desktop,63,544,0
6379,128.49,3,eletronicos,mobile,68,2302,0
6380,84.49,12,alimentacao,mobile,73,799,0
6381,58.59,10,eletronicos,mobile,79,1892,0
6382,33.64,10,alimentacao,mobile,25,2673,0
6383,200.43,3,alimentacao,mobile,54,2734,0
6384,24.82,8,eletronicos,desktop,2,298,1
6385,158.08,0,vestuario,mobile,33,1533,0
6386,881.74,23,transporte,desktop,71,1469,0
6387,461.31,3,servicos,mobile,50,2639,0
6388,17.19,11,alimentacao,mobile,67,2367,0
6389,49.88,5,alimentacao,mobile,75,434,0
6390,143.11,4,saude,mobile,63,2610,0
6391,83.32,9,saude,desktop,54,1089,0
6392,19.31,23,transporte,desktop,28,2079,0
6393,137.53,11,transporte,atm,42,536,0
6394,89.03,23,servicos,mobile,6,797,0
6395,739.34,19,eletronicos,mobile,46,216,0
6396,68.13,10,alimentacao,tablet,77,365,0
6397,325.32,21,alimentacao,desktop,11,2795,0
6398,22.34,8,alimentacao,mobile,39,474,0
6399,29.05,12,servicos,mobile,71,1872,0
6400,199.1,16,vestuario,mobile,28,2311,0
6401,296.52,14,alimentacao,mobile,47,231,0
6402,31.4,19,alimentacao,desktop,62,890,0
6403,92.43,3,alimentacao,mobile,63,1440,0
6404,19.69,11,servicos,atm,53,1014,0
6405,73.75,15,servicos,mobile,5,2641,0
6406,226.02,7,eletronicos,desktop,3,527,0
6407,55.79,20,servicos,mobile,60,2174,0
6408,68.45,7,alimentacao,desktop,76,1304,0
6409,25.98,7,vestuario,tablet,21,1165,0
6410,44.12,7,transporte,mobile,44,1004,0
6411,622.61,16,alimentacao,mobile,5,2029,0
6412,97.54,2,eletronicos,mobile,15,1071,0
6413,29.89,3,servicos,mobile,38,1885,0
6414,63.67,18,alimentacao,tablet,1,102,0
6415,15.53,4,eletronicos,desktop,47,824,0
6416,29.5,2,servicos,desktop,44,1388,0
6417,401.97,6,servicos,mobile,7,658,0
6418,76.96,9,eletronicos,tablet,47,336,0
6419,720.4,0,alimentacao,desktop,36,662,0
6420,81.05,20,servicos,mobile,7,1607,0
6421,86.52,2,alimentacao,tablet,17,2871,0
6422,182.18,9,alimentacao,mobile,43,2007,0
6423,4.76,4,alimentacao,mobile,64,2713,0
6424,112.78,7,eletronicos,tablet,34,1638,0
6425,85.29,1,vestuario,mobile,50,91,0
6426,461.57,22,servicos,mobile,35,440,0
6427,260.12,22,eletronicos,mobile,68,2278,0
6428,25.87,3,saude,tablet,78,1849,0
6429,352.96,4,vestuario,mobile,33,2523,0
6430,67.45,21,vestuario,mobile,23,1238,0
6431,33.28,9,alimentacao,mobile,46,2799,0
6432,111.81,1,alimentacao,mobile,70,1078,0
6433,72.02,3,vestuario,mobile,47,2520,0
6434,488.98,9,servicos,tablet,27,447,0
6435,130.93,13,alimentacao,desktop,62,1355,0
6436,112.87,15,eletronicos,tablet,14,2982,0
6437,242.43,3,transporte,desktop,21,2386,0
6438,299.51,8,transporte,mobile,12,1178,0
6439,213.14,6,alimentacao,mobile,73,2692,0
6440,428.98,12,alimentacao,mobile,75,1369,0
6441,175.84,7,transporte,mobile,76,2830,0
6442,108.25,4,servicos,desktop,1,284,0
6443,351.81,19,servicos,mobile,71,2480,0
6444,81.45,13,alimentacao,desktop,17,2026,0
6445,93.37,11,alimentacao,mobile,76,533,0
6446,598.09,3,eletronicos,mobile,27,848,0
6447,535.99,1,alimentacao,atm,24,2452,0
6448,89.21,19,servicos,mobile,52,2220,0
6449,54.66,23,eletronicos,mobile,63,571,0
6450,450.11,14,servicos,mobile,30,202,0
6451,217.12,0,alimentacao,mobile,65,950,0
6452,127.38,11,saude,mobile,1,891,0
6453,63.18,6,servicos,atm,71,1877,0
6454,129.65,1,servicos,tablet,41,2237,0
6455,87.89,3,saude,desktop,42,829,0
6456,43.35,11,eletronicos,desktop,70,1188,0
6457,103.75,10,alimentacao,mobile,4,560,0
6458,120.54,13,eletronicos,atm,70,103,0
6459,59.56,16,servicos,mobile,16,2741,0
6460,243.28,6,servicos,mobile,79,2368,0
6461,371.56,6,eletronicos,atm,57,2370,0
6462,261.62,16,servicos,mobile,27,2896,0
6463,66.43,4,alimentacao,mobile,5,121,0
6464,206.73,1,alimentacao,desktop,9,1130,0
6465,98.08,20,vestuario,mobile,9,2227,0
6466,23.12,5,transporte,mobile,5,1865,0
6467,188.67,2,alimentacao,mobile,49,2356,0
6468,105.71,17,servicos,desktop,69,1118,0
6469,1560.72,12,eletronicos,mobile,63,277,0
6470,447.2,3,eletronicos,mobile,59,1665,0
6471,196.82,20,alimentacao,mobile,78,2220,0
6472,118.4,5,alimentacao,mobile,50,2215,0
6473,107.78,16,vestuario,mobile,7,526,1
6474,29.84,15,servicos,mobile,39,1899,0
6475,13.29,19,alimentacao,mobile,60,1897,0
6476,34.47,17,servicos,mobile,36,944,0
6477,85.41,16,servicos,mobile,24,780,0
6478,8.88,1,servicos,mobile,39,586,0
6479,49.46,22,vestuario,tablet,62,330,0
6480,68.55,3,transporte,mobile,29,1633,0
6481,71.02,6,servicos,mobile,28,943,0
6482,43.47,10,eletronicos,mobile,37,1978,0
6483,61.83,6,alimentacao,desktop,33,1767,0
6484,599.61,14,transporte,mobile,16,1723,0
6485,186.49,1,eletronicos,desktop,22,2891,0
6486,48.6,10,eletronicos,desktop,9,385,0
6487,83.5,8,servicos,mobile,60,112,0
6488,87.26,15,transporte,mobile,16,1065,0
6489,38.68,12,alimentacao,atm,78,74,0
6490,38.63,18,saude,mobile,77,2234,0
6491,273.58,3,alimentacao,mobile,53,1114,0
6492,56.73,22,alimentacao,mobile,79,441,0
6493,27.0,9,servicos,mobile,69,249,0
6494,85.85,8,saude,desktop,60,2650,0
6495,102.49,13,vestuario,mobile,28,1129,0
6496,10.28,3,transporte,mobile,66,1400,0
6497,86.07,19,eletronicos,desktop,27,507,0
6498,233.87,6,servicos,atm,8,2373,0
6499,147.87,22,servicos,mobile,45,2214,0
6500,1046.05,3,alimentacao,desktop,9,1023,0
6501,356.46,20,servicos,mobile,7,2552,0
6502,443.11,9,vestuario,desktop,7,1078,0
6503,1958.81,14,alimentacao,mobile,72,2710,0
6504,207.26,20,alimentacao,mobile,5,2901,0
6505,107.7,3,alimentacao,atm,31,1388,0
6506,262.73,8,saude,desktop,59,1702,0
6507,48.66,22,transporte,mobile,64,2513,0
6508,101.34,3,servicos,atm,4,306,0
6509,44.15,2,alimentacao,mobile,71,1432,0
6510,139.46,12,servicos,desktop,75,2873,0
6511,43.94,0,eletronicos,desktop,77,604,0
6512,42.28,23,saude,tablet,52,1125,0
6513,141.86,21,eletronicos,mobile,40,2554,0
6514,77.36,4,servicos,desktop,13,2130,0
6515,10.8,4,vestuario,desktop,9,1469,0
6516,18.15,18,eletronicos,mobile,65,386,0
6517,25.48,12,saude,atm,68,544,0
6518,34.08,19,eletronicos,mobile,65,2566,0
6519,142.01,23,servicos,mobile,49,1529,0
6520,114.53,9,alimentacao,desktop,45,2877,0
6521,290.56,6,vestuario,mobile,15,305,0
6522,206.04,14,saude,tablet,7,1149,0
6523,292.68,15,servicos,mobile,16,282,0
6524,175.78,10,eletronicos,mobile,32,435,0
6525,113.37,7,eletronicos,desktop,24,32,0
6526,301.66,6,servicos,tablet,43,1673,0
6527,247.49,12,transporte,desktop,62,710,0
6528,136.14,10,saude,mobile,59,486,0
6529,364.37,10,alimentacao,mobile,66,2640,0
6530,6.82,2,alimentacao,desktop,23,1326,0
6531,65.4,21,servicos,atm,74,1622,0
6532,64.3,16,transporte,desktop,69,1868,0
6533,319.88,22,transporte,desktop,27,1303,0
6534,507.01,19,transporte,mobile,20,418,0
6535,18.26,14,saude,mobile,71,1468,0
6536,425.08,7,vestuario,mobile,79,2844,0
6537,24.81,15,saude,mobile,37,2058,0
6538,25.65,13,transporte,mobile,9,2117,0
6539,69.57,22,transporte,desktop,48,1706,0
6540,63.43,5,alimentacao,mobile,66,1084,0
6541,16.21,0,transporte,mobile,37,1403,0
6542,183.99,3,alimentacao,tablet,10,1247,0
6543,190.06,4,alimentacao,mobile,58,1747,0
6544,286.99,15,eletronicos,desktop,60,2544,0
6545,55.88,3,servicos,desktop,69,44,0
6546,86.18,3,transporte,tablet,68,1428,0
6547,87.05,9,eletronicos,tablet,38,800,0
6548,576.4,18,transporte,desktop,25,2961,0
6549,3.98,10,eletronicos,mobile,13,438,0
6550,31.42,6,servicos,desktop,8,187,0
6551,90.57,6,servicos,tablet,66,2108,0
6552,27.27,19,servicos,mobile,79,814,0
6553,67.75,10,alimentacao,desktop,51,657,0
6554,78.36,8,eletronicos,mobile,77,1555,0
6555,43.66,18,servicos,desktop,24,2787,0
6556,96.63,8,saude,mobile,60,408,0
6557,179.64,8,eletronicos,desktop,31,1617,0
6558,69.42,18,eletronicos,mobile,30,1069,0
6559,54.68,7,servicos,mobile,51,560,0
6560,75.01,12,saude,mobile,10,1560,0
6561,89.28,15,transporte,desktop,32,2885,0
6562,13.27,4,alimentacao,atm,33,783,0
6563,149.56,3,servicos,mobile,34,656,0
6564,54.81,20,servicos,mobile,57,494,0
6565,360.57,7,alimentacao,desktop,22,1855,0
6566,172.46,8,transporte,desktop,12,805,0
6567,326.06,14,vestuario,mobile,48,1777,0
6568,29.6,2,servicos,desktop,1,248,0
6569,59.83,1,servicos,tablet,79,2110,0
6570,22.95,9,alimentacao,mobile,72,588,0
6571,41.44,23,alimentacao,mobile,30,262,0
6572,356.85,13,servicos,mobile,55,183,0
6573,462.31,13,alimentacao,atm,41,2378,0
6574,25.46,14,eletronicos,tablet,55,2857,0
6575,54.37,20,eletronicos,mobile,17,1250,0
6576,82.78,20,transporte,atm,75,483,0
6577,171.43,0,servicos,mobile,70,2473,0
6578,12.99,12,alimentacao,desktop,41,4,0
6579,15.44,13,servicos,desktop,70,958,0
6580,154.25,5,vestuario,tablet,25,2872,0
6581,10.55,23,eletronicos,desktop,62,1173,0
6582,55.07,6,servicos,mobile,72,2275,0
6583,107.59,20,alimentacao,mobile,55,1082,0
6584,142.2,2,servicos,mobile,78,801,0
6585,77.02,14,alimentacao,tablet,17,957,0
6586,60.2,17,saude,mobile,1,2636,0
6587,227.93,12,alimentacao,mobile,42,1346,0
6588,123.19,2,vestuario,mobile,26,2615,0
6589,44.18,2,alimentacao,mobile,51,2973,0
6590,93.83,14,transporte,mobile,28,2223,0
6591,137.21,20,alimentacao,mobile,69,891,0
6592,595.89,14,alimentacao,mobile,8,1777,0
6593,213.78,2,alimentacao,mobile,77,1114,0
6594,342.41,18,alimentacao,mobile,17,1754,0
6595,45.99,11,servicos,atm,26,2116,0
6596,50.57,1,eletronicos,desktop,1,2906,0
6597,69.48,8,alimentacao,desktop,54,2348,0
6598,76.87,4,saude,atm,55,1395,0
6599,29.7,23,vestuario,desktop,74,2604,0
6600,362.32,21,alimentacao,desktop,8,2425,0
6601,237.86,2,transporte,mobile,38,870,0
6602,64.31,13,eletronicos,mobile,71,338,0
6603,182.34,0,vestuario,mobile,2,1256,0
6604,115.03,10,servicos,tablet,46,2102,0
6605,198.7,3,vestuario,mobile,18,731,0
6606,20.52,17,saude,mobile,28,2968,0
6607,76.69,1,servicos,tablet,60,2911,0
6608,84.45,21,saude,mobile,64,30,0
6609,178.75,5,vestuario,desktop,0,1199,0
6610,45.09,6,vestuario,desktop,52,774,0
6611,5.76,21,servicos,mobile,31,2609,0
6612,27.39,21,servicos,mobile,60,2355,0
6613,84.17,2,alimentacao,mobile,67,2013,0
6614,96.57,2,alimentacao,desktop,70,2201,0
6615,573.71,20,alimentacao,tablet,8,2393,0
6616,170.89,23,alimentacao,tablet,64,2202,0
6617,98.46,11,saude,mobile,77,2007,0
6618,86.87,3,servicos,mobile,62,2947,0
6619,303.26,3,alimentacao,desktop,30,1646,0
6620,47.03,6,transporte,desktop,58,288,0
6621,77.15,16,alimentacao,mobile,5,1276,0
6622,27.16,2,servicos,mobile,30,2025,0
6623,428.72,15,saude,mobile,65,2624,0
6624,138.62,19,alimentacao,mobile,52,1923,0
6625,41.34,3,transporte,desktop,21,841,0
6626,79.37,23,saude,atm,45,618,0
6627,157.69,23,vestuario,mobile,0,2518,0
6628,68.32,7,servicos,mobile,77,639,0
6629,50.0,2,transporte,mobile,44,81,0
6630,43.83,7,alimentacao,mobile,40,1950,0
6631,130.69,6,vestuario,mobile,26,1562,0
6632,60.71,6,alimentacao,mobile,17,1963,0
6633,54.65,22,servicos,mobile,26,1384,0
6634,20.7,3,servicos,desktop,36,1800,0
6635,98.04,7,transporte,desktop,34,1052,0
6636,73.75,18,eletronicos,desktop,33,1386,0
6637,63.19,1,servicos,mobile,40,507,0
6638,112.02,1,saude,mobile,37,2061,0
6639,204.96,7,transporte,mobile,24,1777,0
6640,194.75,23,servicos,mobile,46,966,0
6641,165.34,20,alimentacao,mobile,19,1714,0
6642,69.08,22,saude,mobile,75,708,0
6643,48.25,20,vestuario,atm,53,2203,0
6644,28.55,2,alimentacao,atm,22,1786,0
6645,46.88,9,servicos,desktop,55,1961,0
6646,91.98,12,servicos,desktop,77,1852,0
6647,37.91,3,servicos,desktop,61,2522,0
6648,100.05,23,transporte,desktop,62,2436,0
6649,31.12,14,servicos,desktop,17,822,0
6650,14.48,20,servicos,mobile,14,1248,0
6651,221.7,6,transporte,atm,44,1636,0
6652,53.42,17,alimentacao,desktop,22,2292,0
6653,35.85,2,servicos,mobile,9,120,0
6654,27.03,0,vestuario,mobile,72,2753,0
6655,143.36,15,eletronicos,desktop,27,947,0
6656,408.46,1,servicos,atm,64,1277,0
6657,57.78,6,alimentacao,mobile,58,791,0
6658,71.01,19,servicos,mobile,11,1628,0
6659,292.6,11,eletronicos,mobile,15,816,0
6660,12.29,9,alimentacao,mobile,46,2730,0
6661,783.33,6,saude,mobile,49,955,0
6662,1324.13,16,servicos,mobile,22,901,1
6663,4.59,22,alimentacao,mobile,12,58,0
6664,80.86,17,saude,mobile,50,2168,0
6665,40.82,8,saude,desktop,18,2749,0
6666,67.27,10,servicos,mobile,13,1732,0
6667,56.81,2,alimentacao,mobile,30,2725,0
6668,219.85,3,alimentacao,mobile,28,1242,0
6669,79.53,6,servicos,desktop,32,2079,0
6670,33.05,9,saude,mobile,31,2592,0
6671,74.48,23,alimentacao,desktop,45,2219,0
6672,158.58,20,eletronicos,mobile,43,471,0
6673,24.48,2,alimentacao,mobile,2,2912,0
6674,14.72,7,eletronicos,atm,19,107,0
6675,805.95,1,vestuario,mobile,40,351,0
6676,44.4,1,alimentacao,mobile,58,622,0
6677,77.39,8,vestuario,mobile,2,2160,0
6678,58.12,23,vestuario,mobile,64,2628,0
6679,164.5,4,eletronicos,desktop,7,1619,0
6680,632.75,16,servicos,desktop,51,1031,0
6681,170.36,9,alimentacao,tablet,17,1378,0
6682,16.94,12,alimentacao,mobile,72,2052,0
6683,19.64,20,eletronicos,mobile,55,651,0
6684,58.04,19,eletronicos,atm,63,693,0
6685,67.02,19,alimentacao,mobile,64,880,0
6686,13.54,9,saude,tablet,3,1473,0
6687,221.69,1,alimentacao,desktop,67,2206,0
6688,27.25,23,alimentacao,mobile,6,1569,0
6689,465.28,23,servicos,atm,43,287,0
6690,666.94,20,saude,mobile,52,736,0
6691,68.51,11,eletronicos,desktop,71,135,0
6692,145.89,6,alimentacao,mobile,57,1162,0
6693,23.22,4,transporte,desktop,56,1518,0
6694,178.76,8,alimentacao,mobile,77,786,0
6695,52.04,8,eletronicos,mobile,1,134,0
6696,27.22,6,vestuario,atm,0,302,0
6697,65.48,22,transporte,mobile,15,2070,0
6698,53.93,15,eletronicos,mobile,18,1295,0
6699,62.95,5,servicos,mobile,39,2909,0
6700,255.86,15,alimentacao,desktop,66,1691,0
6701,37.95,16,alimentacao,mobile,31,915,0
6702,607.0,12,servicos,desktop,71,271,0
6703,20.96,22,alimentacao,desktop,51,2210,0
6704,532.18,23,alimentacao,desktop,37,1074,0
6705,29.42,10,alimentacao,atm,63,1789,0
6706,89.92,11,vestuario,tablet,38,1388,0
6707,52.5,5,vestuario,mobile,3,246,0
6708,61.68,18,eletronicos,desktop,68,2797,0
6709,217.35,22,transporte,mobile,10,357,0
6710,468.63,15,eletronicos,mobile,36,1831,0
6711,333.48,4,alimentacao,mobile,12,431,0
6712,57.67,12,servicos,mobile,62,2826,0
6713,110.24,19,saude,mobile,50,851,0
6714,38.08,1,eletronicos,mobile,75,1573,0
6715,30.24,14,transporte,desktop,69,235,0
6716,25.51,15,servicos,atm,20,2409,0
6717,55.63,12,alimentacao,mobile,20,674,0
6718,118.46,15,transporte,mobile,21,289,0
6719,10.99,21,saude,mobile,12,849,0
6720,85.54,2,alimentacao,mobile,75,1693,0
6721,477.05,13,alimentacao,atm,6,982,0
6722,309.24,19,eletronicos,mobile,33,1059,0
6723,47.29,19,vestuario,mobile,22,227,0
6724,19.36,11,vestuario,mobile,1,2185,0
6725,149.28,23,alimentacao,mobile,66,1030,0
6726,7.03,7,servicos,mobile,40,2632,0
6727,305.26,10,alimentacao,atm,70,1204,0
6728,71.17,19,saude,desktop,49,2137,0
6729,674.81,10,alimentacao,mobile,39,945,0
6730,13.47,8,alimentacao,desktop,19,265,0
6731,247.14,13,vestuario,tablet,47,1919,0
6732,80.6,14,alimentacao,mobile,58,1863,0
6733,62.54,23,vestuario,desktop,2,2934,0
6734,19.95,14,alimentacao,desktop,18,2232,0
6735,173.35,4,transporte,desktop,28,1891,0
6736,189.38,1,alimentacao,mobile,9,90,0
6737,641.39,23,transporte,desktop,6,2479,0
6738,272.83,10,alimentacao,desktop,19,510,0
6739,46.84,4,transporte,desktop,27,2194,0
6740,29.84,5,alimentacao,mobile,42,2041,0
6741,19.98,2,servicos,mobile,65,2414,0
6742,455.11,4,servicos,desktop,68,945,0
6743,38.24,18,alimentacao,desktop,30,1491,0
6744,458.63,15,alimentacao,atm,42,187,0
6745,160.39,14,alimentacao,mobile,1,1070,0
6746,129.4,0,alimentacao,mobile,67,2668,0
6747,64.23,16,eletronicos,desktop,18,605,0
6748,186.18,23,transporte,desktop,5,2856,0
6749,88.5,22,saude,mobile,48,154,0
6750,59.97,9,servicos,desktop,29,1121,0
6751,193.56,14,alimentacao,mobile,32,1134,0
6752,76.83,7,alimentacao,mobile,34,2978,0
6753,37.41,21,alimentacao,mobile,50,1630,0
6754,174.13,22,alimentacao,mobile,64,2569,0
6755,83.9,5,eletronicos,desktop,45,2549,0
6756,154.13,11,alimentacao,mobile,48,1668,0
6757,54.64,5,alimentacao,tablet,64,2167,0
6758,23.81,14,alimentacao,mobile,62,2241,0
6759,607.03,7,vestuario,desktop,13,1511,0
6760,493.38,16,alimentacao,mobile,27,2808,0
6761,237.97,23,saude,mobile,39,1292,0
6762,58.76,20,transporte,desktop,74,2182,0
6763,64.69,4,transporte,atm,48,1056,0
6764,411.81,3,eletronicos,atm,65,1013,0
6765,60.99,19,eletronicos,mobile,63,1082,0
6766,44.89,1,transporte,mobile,73,579,0
6767,705.89,9,eletronicos,mobile,41,2427,0
6768,85.42,23,transporte,mobile,21,1295,0
6769,629.72,10,transporte,mobile,32,2014,0
6770,19.33,0,alimentacao,atm,0,560,0
6771,159.17,23,vestuario,desktop,54,2055,0
6772,878.48,16,vestuario,mobile,49,65,0
6773,93.01,7,vestuario,atm,13,1944,0
6774,67.33,14,saude,desktop,39,1368,0
6775,24.92,14,eletronicos,mobile,57,362,0
6776,296.06,13,servicos,desktop,62,988,0
6777,38.58,23,transporte,desktop,62,123,0
6778,81.1,18,eletronicos,mobile,7,286,0
6779,23.15,6,vestuario,mobile,29,2439,0
6780,498.99,23,alimentacao,mobile,47,2614,0
6781,320.66,23,alimentacao,mobile,8,2478,0
6782,86.94,1,eletronicos,tablet,15,369,0
6783,25.29,7,alimentacao,mobile,75,1754,0
6784,487.6,14,alimentacao,mobile,41,1891,0
6785,60.19,21,servicos,atm,46,1035,0
6786,26.69,17,eletronicos,atm,12,1708,0
6787,12.96,13,alimentacao,desktop,50,815,0
6788,44.23,7,alimentacao,desktop,72,2936,0
6789,18.17,2,saude,atm,76,741,0
6790,45.37,21,saude,desktop,14,762,0
6791,204.15,12,vestuario,mobile,17,2301,0
6792,59.56,10,alimentacao,mobile,46,707,0
6793,133.12,23,transporte,mobile,70,2703,0
6794,40.62,3,transporte,mobile,0,1881,0
6795,96.71,6,servicos,mobile,18,2712,0
6796,744.71,20,eletronicos,mobile,12,1675,0
6797,61.35,6,servicos,mobile,63,2892,0
6798,137.4,22,transporte,desktop,39,2435,0
6799,16.09,20,servicos,mobile,57,2418,0
6800,479.2,2,transporte,mobile,3,520,0
6801,53.25,10,transporte,desktop,10,2406,0
6802,285.88,18,eletronicos,mobile,43,902,0
6803,78.61,11,vestuario,mobile,33,2497,0
6804,176.4,5,servicos,mobile,14,16,0
6805,188.31,1,eletronicos,desktop,20,181,0
6806,54.72,0,saude,tablet,58,2165,0
6807,299.2,4,transporte,mobile,1,196,0
6808,39.06,6,transporte,tablet,69,977,0
6809,211.82,7,alimentacao,tablet,12,1391,0
6810,58.6,20,alimentacao,atm,60,709,0
6811,132.23,12,servicos,tablet,50,2216,0
6812,54.15,3,alimentacao,desktop,5,1815,0
6813,95.1,1,transporte,mobile,61,1964,0
6814,27.6,3,alimentacao,mobile,39,755,0
6815,118.19,7,servicos,mobile,24,66,0
6816,94.5,17,saude,mobile,8,171,0
6817,49.69,1,servicos,atm,9,752,0
6818,84.73,9,transporte,mobile,32,709,0
6819,104.31,10,eletronicos,mobile,23,1841,0
6820,45.7,3,alimentacao,atm,67,2549,0
6821,78.13,1,saude,mobile,43,848,0
6822,29.78,5,alimentacao,mobile,3,1786,0
6823,1188.33,3,saude,mobile,70,2754,0
6824,288.6,19,servicos,mobile,20,1414,0
6825,121.56,22,servicos,mobile,48,616,0
6826,326.79,14,servicos,mobile,66,1474,0
6827,10.2,18,transporte,desktop,53,191,0
6828,5.4,18,alimentacao,mobile,32,2990,0
6829,58.02,21,transporte,desktop,0,2739,0
6830,19.76,2,alimentacao,mobile,18,95,0
6831,69.39,23,servicos,mobile,45,797,0
6832,112.87,10,eletronicos,mobile,75,484,0
6833,247.76,13,servicos,desktop,2,2625,0
6834,25.74,19,servicos,desktop,12,2596,0
6835,139.71,11,alimentacao,mobile,28,1027,0
6836,91.45,6,alimentacao,desktop,63,1604,0
6837,131.93,0,transporte,mobile,76,1945,0
6838,50.82,4,alimentacao,tablet,14,2985,0
6839,412.18,2,vestuario,atm,46,2465,0
6840,80.33,9,servicos,mobile,77,2052,0
6841,633.72,18,servicos,mobile,79,1365,0
6842,37.73,8,eletronicos,mobile,62,2170,0
6843,203.79,14,servicos,desktop,62,1932,0
6844,84.3,4,vestuario,mobile,22,1739,0
6845,62.77,14,saude,mobile,24,636,0
6846,180.47,22,servicos,tablet,78,53,0
6847,64.77,7,servicos,mobile,49,1554,0
6848,4.82,11,alimentacao,tablet,9,2724,0
6849,3.1,23,servicos,mobile,5,2982,0
6850,364.91,14,transporte,atm,68,1569,0
6851,348.38,9,transporte,desktop,10,2900,0
6852,717.72,2,eletronicos,mobile,55,28,0
